Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-14,14.515999794006348,14.515999794006348,14.515999794006348,14.515999794006348,0,0,0
2022-03-15,14.510000228881836,14.510000228881836,14.510000228881836,14.510000228881836,0,0,0
2022-03-16,14.434000015258789,14.434000015258789,14.434000015258789,14.434000015258789,0,0,0
2022-03-17,14.494999885559082,14.494999885559082,14.494999885559082,14.494999885559082,0,0,0
2022-03-18,14.503000259399414,14.503000259399414,14.503000259399414,14.503000259399414,0,0,0
2022-03-21,14.477999687194824,14.477999687194824,14.477999687194824,14.477999687194824,0,0,0
2022-03-22,14.416000366210938,14.416000366210938,14.416000366210938,14.416000366210938,0,0,0
2022-03-23,14.336000442504883,14.336000442504883,14.336000442504883,14.336000442504883,0,0,0
2022-03-24,14.354000091552734,14.354000091552734,14.354000091552734,14.354000091552734,0,0,0
2022-03-25,14.37399959564209,14.37399959564209,14.37399959564209,14.37399959564209,0,0,0
2022-03-28,14.255000114440918,14.255000114440918,14.255000114440918,14.255000114440918,0,0,0
2022-03-29,14.321999549865723,14.321999549865723,14.321999549865723,14.321999549865723,0,0,0
2022-03-30,14.347000122070312,14.347000122070312,14.347000122070312,14.347000122070312,0,0,0
2022-03-31,14.486000061035156,14.486000061035156,14.486000061035156,14.486000061035156,0,0,0
2022-04-01,14.36400032043457,14.36400032043457,14.36400032043457,14.36400032043457,0,0,0
2022-04-04,14.4399995803833,14.4399995803833,14.4399995803833,14.4399995803833,0,0,0
2022-04-05,14.34000015258789,14.34000015258789,14.34000015258789,14.34000015258789,0,0,0
2022-04-06,14.197999954223633,14.197999954223633,14.197999954223633,14.197999954223633,0,0,0
2022-04-07,14.28499984741211,14.28499984741211,14.28499984741211,14.28499984741211,0,0,0
2022-04-08,14.218000411987305,14.218000411987305,14.218000411987305,14.218000411987305,0,0,0
2022-04-11,14.079999923706055,14.079999923706055,14.079999923706055,14.079999923706055,0,0,0
2022-04-12,14.03600025177002,14.03600025177002,14.03600025177002,14.03600025177002,0,0,0
2022-04-13,14.069000244140625,14.069000244140625,14.069000244140625,14.069000244140625,0,0,0
2022-04-14,14.105999946594238,14.105999946594238,14.105999946594238,14.105999946594238,0,0,0
2022-04-19,13.9399995803833,13.9399995803833,13.9399995803833,13.9399995803833,0,0,0
2022-04-20,13.937000274658203,13.937000274658203,13.937000274658203,13.937000274658203,0,0,0
2022-04-21,13.944999694824219,13.944999694824219,13.944999694824219,13.944999694824219,0,0,0
2022-04-22,13.873000144958496,13.873000144958496,13.873000144958496,13.873000144958496,0,0,0
2022-04-25,13.939000129699707,13.939000129699707,13.939000129699707,13.939000129699707,0,0,0
2022-04-26,13.970999717712402,13.970999717712402,13.970999717712402,13.970999717712402,0,0,0
2022-04-27,13.979999542236328,13.979999542236328,13.979999542236328,13.979999542236328,0,0,0
2022-04-28,13.951000213623047,13.951000213623047,13.951000213623047,13.951000213623047,0,0,0
2022-04-29,13.902999877929688,13.902999877929688,13.902999877929688,13.902999877929688,0,0,0
2022-05-03,13.840999603271484,13.840999603271484,13.840999603271484,13.840999603271484,0,0,0
2022-05-04,13.810999870300293,13.810999870300293,13.810999870300293,13.810999870300293,0,0,0
