Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-14,253.5,253.5,253.5,253.5,0,0,0
2022-03-15,244.89999389648438,244.89999389648438,244.89999389648438,244.89999389648438,0,0,0
2022-03-16,267.79998779296875,267.79998779296875,267.79998779296875,267.79998779296875,0,0,0
2022-03-17,273.6000061035156,273.6000061035156,273.6000061035156,273.6000061035156,0,0,0
2022-03-18,279.70001220703125,279.70001220703125,279.70001220703125,279.70001220703125,0,0,0
2022-03-21,274.0,274.0,274.0,274.0,0,0,0
2022-03-22,279.8999938964844,279.8999938964844,279.8999938964844,279.8999938964844,0,0,0
2022-03-23,281.20001220703125,281.20001220703125,281.20001220703125,281.20001220703125,0,0,0
2022-03-24,278.79998779296875,278.79998779296875,278.79998779296875,278.79998779296875,0,0,0
2022-03-25,273.3999938964844,273.3999938964844,273.3999938964844,273.3999938964844,0,0,0
2022-03-28,272.79998779296875,272.79998779296875,272.79998779296875,272.79998779296875,0,0,0
2022-03-29,278.6000061035156,278.6000061035156,278.6000061035156,278.6000061035156,0,0,0
2022-03-30,281.6000061035156,281.6000061035156,281.6000061035156,281.6000061035156,0,0,0
2022-03-31,275.1000061035156,275.1000061035156,275.1000061035156,275.1000061035156,0,0,0
2022-04-01,279.3999938964844,279.3999938964844,279.3999938964844,279.3999938964844,0,0,0
2022-04-04,284.6000061035156,284.6000061035156,284.6000061035156,284.6000061035156,0,0,0
2022-04-05,280.79998779296875,280.79998779296875,280.79998779296875,280.79998779296875,0,0,0
2022-04-06,274.3999938964844,274.3999938964844,274.3999938964844,274.3999938964844,0,0,0
2022-04-07,270.70001220703125,270.70001220703125,270.70001220703125,270.70001220703125,0,0,0
2022-04-08,272.5,272.5,272.5,272.5,0,0,0
2022-04-11,265.29998779296875,265.29998779296875,265.29998779296875,265.29998779296875,0,0,0
2022-04-12,267.79998779296875,267.79998779296875,267.79998779296875,267.79998779296875,0,0,0
2022-04-13,269.3999938964844,269.3999938964844,269.3999938964844,269.3999938964844,0,0,0
2022-04-14,268.29998779296875,268.29998779296875,268.29998779296875,268.29998779296875,0,0,0
2022-04-18,265.79998779296875,265.79998779296875,265.79998779296875,265.79998779296875,0,0,0
2022-04-19,262.29998779296875,262.29998779296875,262.29998779296875,262.29998779296875,0,0,0
2022-04-20,260.5,260.5,260.5,260.5,0,0,0
2022-04-21,255.8000030517578,255.8000030517578,255.8000030517578,255.8000030517578,0,0,0
2022-04-22,256.1000061035156,256.1000061035156,256.1000061035156,256.1000061035156,0,0,0
2022-04-25,247.10000610351562,247.10000610351562,247.10000610351562,247.10000610351562,0,0,0
2022-04-26,246.89999389648438,246.89999389648438,246.89999389648438,246.89999389648438,0,0,0
2022-04-27,249.6999969482422,249.6999969482422,249.6999969482422,249.6999969482422,0,0,0
2022-04-28,250.5,250.5,250.5,250.5,0,0,0
2022-04-29,259.3999938964844,259.3999938964844,259.3999938964844,259.3999938964844,0,0,0
2022-05-02,256.6000061035156,256.6000061035156,256.6000061035156,256.6000061035156,0,0,0
2022-05-03,259.6000061035156,259.6000061035156,259.6000061035156,259.6000061035156,0,0,0
2022-05-04,256.0,256.0,256.0,256.0,0,0,0
2022-05-05,251.1999969482422,251.1999969482422,251.1999969482422,251.1999969482422,0,0,0
2022-05-06,246.3000030517578,246.3000030517578,246.3000030517578,246.3000030517578,0,0,0
2022-05-09,238.6999969482422,238.6999969482422,238.6999969482422,238.6999969482422,0,0,0
2022-05-10,239.39999389648438,239.39999389648438,239.39999389648438,239.39999389648438,0,0,0
2022-05-11,243.5,243.5,243.5,243.5,0,0,0
2022-05-12,240.39999389648438,240.39999389648438,240.39999389648438,240.39999389648438,0,0,0
2022-05-13,246.3000030517578,246.3000030517578,246.3000030517578,246.3000030517578,0,0,0
2022-05-16,246.10000610351562,246.10000610351562,246.10000610351562,246.10000610351562,0,0,0
2022-05-17,251.6999969482422,251.6999969482422,251.6999969482422,251.6999969482422,0,0,0
2022-05-18,250.3000030517578,250.3000030517578,250.3000030517578,250.3000030517578,0,0,0
2022-05-19,248.89999389648438,248.89999389648438,248.89999389648438,248.89999389648438,0,0,0
2022-05-20,250.5,250.5,250.5,250.5,0,0,0
2022-05-23,250.89999389648438,250.89999389648438,250.89999389648438,250.89999389648438,0,0,0
2022-05-24,243.3000030517578,243.3000030517578,243.3000030517578,243.3000030517578,0,0,0
2022-05-25,245.0,245.0,245.0,245.0,0,0,0
2022-05-26,248.0,248.0,248.0,248.0,0,0,0
2022-05-27,250.89999389648438,250.89999389648438,250.89999389648438,250.89999389648438,0,0,0
2022-05-31,260.70001220703125,260.70001220703125,260.70001220703125,260.70001220703125,0,0,0
2022-06-01,256.5,256.5,256.5,256.5,0,0,0
2022-06-02,260.20001220703125,260.20001220703125,260.20001220703125,260.20001220703125,0,0,0
2022-06-03,257.5,257.5,257.5,257.5,0,0,0
2022-06-06,264.20001220703125,264.20001220703125,264.20001220703125,264.20001220703125,0,0,0
2022-06-07,263.6000061035156,263.6000061035156,263.6000061035156,263.6000061035156,0,0,0
2022-06-08,269.0,269.0,269.0,269.0,0,0,0
2022-06-09,264.6000061035156,264.6000061035156,264.6000061035156,264.6000061035156,0,0,0
