Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-14,36.11000061035156,36.11000061035156,36.11000061035156,36.11000061035156,0,0,0
2022-03-15,35.060001373291016,35.060001373291016,35.060001373291016,35.060001373291016,0,0,0
2022-03-16,33.88999938964844,33.88999938964844,33.88999938964844,33.88999938964844,0,0,0
2022-03-17,35.189998626708984,35.189998626708984,35.189998626708984,35.189998626708984,0,0,0
2022-03-18,36.459999084472656,36.459999084472656,36.459999084472656,36.459999084472656,0,0,0
2022-03-21,36.47999954223633,36.47999954223633,36.47999954223633,36.47999954223633,0,0,0
2022-03-22,36.439998626708984,36.439998626708984,36.439998626708984,36.439998626708984,0,0,0
2022-03-23,36.65999984741211,36.65999984741211,36.65999984741211,36.65999984741211,0,0,0
2022-03-24,36.84000015258789,36.84000015258789,36.84000015258789,36.84000015258789,0,0,0
2022-03-25,36.779998779296875,36.779998779296875,36.779998779296875,36.779998779296875,0,0,0
2022-03-28,36.369998931884766,36.369998931884766,36.369998931884766,36.369998931884766,0,0,0
2022-03-29,36.380001068115234,36.380001068115234,36.380001068115234,36.380001068115234,0,0,0
2022-03-30,36.459999084472656,36.459999084472656,36.459999084472656,36.459999084472656,0,0,0
2022-03-31,36.939998626708984,36.939998626708984,36.939998626708984,36.939998626708984,0,0,0
2022-04-01,36.77000045776367,36.77000045776367,36.77000045776367,36.77000045776367,0,0,0
2022-04-04,36.66999816894531,36.66999816894531,36.66999816894531,36.66999816894531,0,0,0
2022-04-05,37.06999969482422,37.06999969482422,37.06999969482422,37.06999969482422,0,0,0
2022-04-06,37.33000183105469,37.33000183105469,37.33000183105469,37.33000183105469,0,0,0
2022-04-07,36.84000015258789,36.84000015258789,36.84000015258789,36.84000015258789,0,0,0
2022-04-08,36.2400016784668,36.2400016784668,36.2400016784668,36.2400016784668,0,0,0
2022-04-11,36.290000915527344,36.290000915527344,36.290000915527344,36.290000915527344,0,0,0
2022-04-12,35.59000015258789,35.59000015258789,35.59000015258789,35.59000015258789,0,0,0
2022-04-13,35.540000915527344,35.540000915527344,35.540000915527344,35.540000915527344,0,0,0
2022-04-14,35.779998779296875,35.779998779296875,35.779998779296875,35.779998779296875,0,0,0
2022-04-19,35.779998779296875,35.779998779296875,35.779998779296875,35.779998779296875,0,0,0
2022-04-20,35.4900016784668,35.4900016784668,35.4900016784668,35.4900016784668,0,0,0
2022-04-21,35.56999969482422,35.56999969482422,35.56999969482422,35.56999969482422,0,0,0
2022-04-22,35.5099983215332,35.5099983215332,35.5099983215332,35.5099983215332,0,0,0
2022-04-25,35.209999084472656,35.209999084472656,35.209999084472656,35.209999084472656,0,0,0
2022-04-26,34.209999084472656,34.209999084472656,34.209999084472656,34.209999084472656,0,0,0
2022-04-27,34.29999923706055,34.29999923706055,34.29999923706055,34.29999923706055,0,0,0
2022-04-28,34.380001068115234,34.380001068115234,34.380001068115234,34.380001068115234,0,0,0
2022-04-29,34.65999984741211,34.65999984741211,34.65999984741211,34.65999984741211,0,0,0
2022-05-02,35.16999816894531,35.16999816894531,35.16999816894531,35.16999816894531,0,0,0
2022-05-03,34.939998626708984,34.939998626708984,34.939998626708984,34.939998626708984,0,0,0
2022-05-04,34.970001220703125,34.970001220703125,34.970001220703125,34.970001220703125,0,0,0
2022-05-05,34.630001068115234,34.630001068115234,34.630001068115234,34.630001068115234,0,0,0
2022-05-06,34.70000076293945,34.70000076293945,34.70000076293945,34.70000076293945,0,0,0
2022-05-10,33.439998626708984,33.439998626708984,33.439998626708984,33.439998626708984,0,0,0
2022-05-11,32.970001220703125,32.970001220703125,32.970001220703125,32.970001220703125,0,0,0
2022-05-12,32.93000030517578,32.93000030517578,32.93000030517578,32.93000030517578,0,0,0
2022-05-13,32.15999984741211,32.15999984741211,32.15999984741211,32.15999984741211,0,0,0
2022-05-16,32.630001068115234,32.630001068115234,32.630001068115234,32.630001068115234,0,0,0
2022-05-17,32.68000030517578,32.68000030517578,32.68000030517578,32.68000030517578,0,0,0
2022-05-18,33.369998931884766,33.369998931884766,33.369998931884766,33.369998931884766,0,0,0
2022-05-19,33.400001525878906,33.400001525878906,33.400001525878906,33.400001525878906,0,0,0
