Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-14,12.109999656677246,12.109999656677246,12.109999656677246,12.109999656677246,0,0,0
2022-03-15,12.100000381469727,12.100000381469727,12.100000381469727,12.100000381469727,0,0,0
2022-03-16,12.09000015258789,12.09000015258789,12.09000015258789,12.09000015258789,0,0,0
2022-03-17,12.010000228881836,12.010000228881836,12.010000228881836,12.010000228881836,0,0,0
2022-03-18,12.130000114440918,12.130000114440918,12.130000114440918,12.130000114440918,0,0,0
2022-03-21,12.119999885559082,12.119999885559082,12.119999885559082,12.119999885559082,0,0,0
2022-03-22,12.119999885559082,12.119999885559082,12.119999885559082,12.119999885559082,0,0,0
2022-03-23,12.15999984741211,12.15999984741211,12.15999984741211,12.15999984741211,0,0,0
2022-03-24,12.1899995803833,12.1899995803833,12.1899995803833,12.1899995803833,0,0,0
2022-03-25,12.15999984741211,12.15999984741211,12.15999984741211,12.15999984741211,0,0,0
2022-03-28,12.170000076293945,12.170000076293945,12.170000076293945,12.170000076293945,0,0,0
2022-03-29,12.079999923706055,12.079999923706055,12.079999923706055,12.079999923706055,0,0,0
2022-03-30,12.050000190734863,12.050000190734863,12.050000190734863,12.050000190734863,0,0,0
2022-03-31,12.140000343322754,12.140000343322754,12.140000343322754,12.140000343322754,0,0,0
2022-04-01,12.170000076293945,12.170000076293945,12.170000076293945,12.170000076293945,0,0,0
2022-04-04,12.25,12.25,12.25,12.25,0,0,0
2022-04-05,12.289999961853027,12.289999961853027,12.289999961853027,12.289999961853027,0,0,0
2022-04-06,12.260000228881836,12.260000228881836,12.260000228881836,12.260000228881836,0,0,0
2022-04-07,12.25,12.25,12.25,12.25,0,0,0
2022-04-08,12.300000190734863,12.300000190734863,12.300000190734863,12.300000190734863,0,0,0
2022-04-11,12.229999542236328,12.229999542236328,12.229999542236328,12.229999542236328,0,0,0
2022-04-12,12.289999961853027,12.289999961853027,12.289999961853027,12.289999961853027,0,0,0
2022-04-13,12.260000228881836,12.260000228881836,12.260000228881836,12.260000228881836,0,0,0
