Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-03-14,23.403240203857422,23.403240203857422,23.403240203857422,23.403240203857422,0,0,0
2022-03-15,23.48394012451172,23.48394012451172,23.48394012451172,23.48394012451172,0,0,0
2022-03-16,23.81538963317871,23.81538963317871,23.81538963317871,23.81538963317871,0,0,0
2022-03-17,23.80030059814453,23.80030059814453,23.80030059814453,23.80030059814453,0,0,0
2022-03-18,24.026609420776367,24.026609420776367,24.026609420776367,24.026609420776367,0,0,0
2022-03-21,23.925569534301758,23.925569534301758,23.925569534301758,23.925569534301758,0,0,0
2022-03-22,24.104019165039062,24.104019165039062,24.104019165039062,24.104019165039062,0,0,0
2022-03-24,24.013099670410156,24.013099670410156,24.013099670410156,24.013099670410156,0,0,0
2022-03-25,24.03944969177246,24.03944969177246,24.03944969177246,24.03944969177246,0,0,0
2022-03-28,24.120609283447266,24.120609283447266,24.120609283447266,24.120609283447266,0,0,0
2022-03-29,24.295860290527344,24.295860290527344,24.295860290527344,24.295860290527344,0,0,0
2022-03-30,24.288740158081055,24.288740158081055,24.288740158081055,24.288740158081055,0,0,0
2022-03-31,24.26161003112793,24.26161003112793,24.26161003112793,24.26161003112793,0,0,0
2022-04-01,24.272310256958008,24.272310256958008,24.272310256958008,24.272310256958008,0,0,0
2022-04-04,24.322229385375977,24.322229385375977,24.322229385375977,24.322229385375977,0,0,0
2022-04-05,24.248859405517578,24.248859405517578,24.248859405517578,24.248859405517578,0,0,0
2022-04-06,24.096229553222656,24.096229553222656,24.096229553222656,24.096229553222656,0,0,0
2022-04-07,24.15114974975586,24.15114974975586,24.15114974975586,24.15114974975586,0,0,0
2022-04-08,24.369220733642578,24.369220733642578,24.369220733642578,24.369220733642578,0,0,0
2022-04-11,24.38092041015625,24.38092041015625,24.38092041015625,24.38092041015625,0,0,0
2022-04-12,24.40191078186035,24.40191078186035,24.40191078186035,24.40191078186035,0,0,0
2022-04-13,24.446170806884766,24.446170806884766,24.446170806884766,24.446170806884766,0,0,0
2022-04-19,24.393980026245117,24.393980026245117,24.393980026245117,24.393980026245117,0,0,0
2022-04-20,24.47003936767578,24.47003936767578,24.47003936767578,24.47003936767578,0,0,0
2022-04-21,24.446550369262695,24.446550369262695,24.446550369262695,24.446550369262695,0,0,0
2022-04-22,24.38755989074707,24.38755989074707,24.38755989074707,24.38755989074707,0,0,0
2022-04-25,24.337669372558594,24.337669372558594,24.337669372558594,24.337669372558594,0,0,0
2022-04-26,24.30529022216797,24.30529022216797,24.30529022216797,24.30529022216797,0,0,0
2022-04-27,24.38619041442871,24.38619041442871,24.38619041442871,24.38619041442871,0,0,0
2022-04-28,24.508689880371094,24.508689880371094,24.508689880371094,24.508689880371094,0,0,0
2022-04-29,24.53951072692871,24.53951072692871,24.53951072692871,24.53951072692871,0,0,0
2022-05-02,24.43120002746582,24.43120002746582,24.43120002746582,24.43120002746582,0,0,0
2022-05-03,24.471160888671875,24.471160888671875,24.471160888671875,24.471160888671875,0,0,0
2022-05-04,24.421329498291016,24.421329498291016,24.421329498291016,24.421329498291016,0,0,0
2022-05-05,24.371370315551758,24.371370315551758,24.371370315551758,24.371370315551758,0,0,0
2022-05-06,24.25912094116211,24.25912094116211,24.25912094116211,24.25912094116211,0,0,0
2022-05-10,24.12244987487793,24.12244987487793,24.12244987487793,24.12244987487793,0,0,0
2022-05-11,24.168550491333008,24.168550491333008,24.168550491333008,24.168550491333008,0,0,0
2022-05-12,24.061019897460938,24.061019897460938,24.061019897460938,24.061019897460938,0,0,0
2022-05-13,24.14695930480957,24.14695930480957,24.14695930480957,24.14695930480957,0,0,0
2022-05-16,24.164480209350586,24.164480209350586,24.164480209350586,24.164480209350586,0,0,0
2022-05-17,24.224609375,24.224609375,24.224609375,24.224609375,0,0,0
2022-05-18,24.200450897216797,24.200450897216797,24.200450897216797,24.200450897216797,0,0,0
2022-05-19,24.17892074584961,24.17892074584961,24.17892074584961,24.17892074584961,0,0,0
2022-05-20,24.027610778808594,24.027610778808594,24.027610778808594,24.027610778808594,0,0,0
2022-05-23,24.145559310913086,24.145559310913086,24.145559310913086,24.145559310913086,0,0,0
2022-05-24,24.17717933654785,24.17717933654785,24.17717933654785,24.17717933654785,0,0,0
2022-05-25,24.24711036682129,24.24711036682129,24.24711036682129,24.24711036682129,0,0,0
2022-05-27,24.283000946044922,24.283000946044922,24.283000946044922,24.283000946044922,0,0,0
2022-05-30,24.27672004699707,24.27672004699707,24.27672004699707,24.27672004699707,0,0,0
2022-05-31,24.28253936767578,24.28253936767578,24.28253936767578,24.28253936767578,0,0,0
2022-06-01,24.26559066772461,24.26559066772461,24.26559066772461,24.26559066772461,0,0,0
2022-06-02,24.282249450683594,24.282249450683594,24.282249450683594,24.282249450683594,0,0,0
2022-06-03,24.280460357666016,24.280460357666016,24.280460357666016,24.280460357666016,0,0,0
2022-06-07,24.29128074645996,24.29128074645996,24.29128074645996,24.29128074645996,0,0,0
2022-06-08,24.259319305419922,24.259319305419922,24.259319305419922,24.259319305419922,0,0,0
2022-06-09,24.23295021057129,24.23295021057129,24.23295021057129,24.23295021057129,0,0,0
2022-06-10,24.01013946533203,24.01013946533203,24.01013946533203,24.01013946533203,0,0,0
2022-06-13,23.752050399780273,23.752050399780273,23.752050399780273,23.752050399780273,0,0,0
2022-06-14,23.62898063659668,23.62898063659668,23.62898063659668,23.62898063659668,0,0,0
2022-06-15,23.871410369873047,23.871410369873047,23.871410369873047,23.871410369873047,0,0,0
